ORIGIN,DEST,PASSENGERS
DRO,ILM,29.0
DRO,IND,184.0
DRO,IPL,1.0
DRO,ITH,1.0
DRO,ITO,2.0
DRO,IWD,1.0
DRO,JAC,29.0
DRO,JAN,38.0
DRO,JAX,116.0
DRO,JFK,63.0
DRO,JLN,2.0
DRO,JNU,7.0
DRO,KOA,44.0
DRO,KTN,5.0
DRO,LAN,1.0
DRO,LAR,3.0
DRO,LAS,420.0
DRO,LAW,2.0
DRO,LAX,431.0
DRO,LBB,33.0
DRO,LBF,5.0
DRO,LBL,1.0
DRO,LCH,25.0
DRO,LEX,27.0
DRO,LFT,31.0
DRO,LGA,330.0
DRO,LIH,42.0
DRO,LIT,71.0
DRO,LNK,16.0
DRO,LRD,2.0
DRO,LSE,2.0
DRO,LWB,1.0
DRO,LWS,7.0
DRO,LYH,2.0
DRO,MAF,90.0
DRO,MBS,3.0
DRO,MCI,196.0
DRO,MCO,329.0
DRO,MCW,1.0
DRO,MDT,21.0
DRO,MEI,2.0
DRO,MEM,86.0
DRO,MFE,18.0
DRO,MFR,35.0
DRO,MGM,17.0
DRO,MGW,1.0
DRO,MHK,8.0
DRO,MHT,8.0
DRO,MIA,136.0
DRO,MKE,143.0
DRO,MLB,2.0
DRO,MLI,15.0
DRO,MLU,9.0
DRO,MOB,15.0
DRO,MOT,16.0
DRO,MQT,4.0
DRO,MRY,51.0
DRO,MSN,78.0
DRO,MSO,46.0
DRO,MSP,362.0
DRO,MSY,207.0
DRO,MYR,15.0
DRO,OAJ,5.0
DRO,OGG,30.0
DRO,OKC,191.0
DRO,OMA,88.0
DRO,OME,1.0
DRO,ONT,128.0
DRO,ORD,497.0
DRO,ORF,65.0
DRO,OWB,1.0
DRO,PAE,3.0
DRO,PBI,73.0
DRO,PDX,294.0
DRO,PHF,1.0
DRO,PHL,267.0
DRO,PHX,956.0
DRO,PIA,9.0
DRO,PIB,1.0
DRO,PIT,179.0
DRO,PKB,1.0
DRO,PNS,45.0
DRO,PQI,1.0
DRO,PSC,23.0
DRO,PSP,75.0
DRO,PUW,1.0
DRO,PVD,17.0
DRO,PWM,42.0
DRO,RAP,42.0
DRO,RDD,5.0
DRO,RDM,50.0
DRO,RDU,175.0
DRO,RIC,74.0
DRO,RIW,9.0
DRO,RKS,5.0
DRO,RNO,130.0
DRO,ROA,13.0
DRO,ROC,19.0
DRO,RST,3.0
DRO,RSW,123.0
DRO,SAN,465.0
DRO,SAT,396.0
DRO,SAV,47.0
DRO,SBA,98.0
DRO,SBN,16.0
DRO,SBP,51.0
DRO,SBY,1.0
DRO,SCE,4.0
DRO,SDF,83.0
DRO,SEA,422.0
DRO,SFO,483.0
DRO,SGF,70.0
DRO,SGU,3.0
DRO,SHR,7.0
DRO,SHV,65.0
DRO,SJC,110.0
DRO,SJT,5.0
DRO,SJU,38.0
DRO,SLC,96.0
DRO,SLN,1.0
DRO,SMF,183.0
DRO,SNA,289.0
DRO,SPI,1.0
DRO,SPS,3.0
DRO,SRQ,32.0
DRO,STL,184.0
DRO,STS,17.0
DRO,STT,5.0
DRO,STX,6.0
DRO,SUN,10.0
DRO,SUX,3.0
DRO,SWO,4.0
DRO,SYR,42.0
DRO,TLH,22.0
DRO,TPA,204.0
DRO,TRI,5.0
DRO,TUL,166.0
DRO,TUP,1.0
DRO,TUS,111.0
DRO,TVC,37.0
DRO,TXK,10.0
DRO,TYR,19.0
DRO,TYS,68.0
DRO,VCT,6.0
DRO,VPS,38.0
DRO,XNA,71.0
DRO,XWA,48.0
DRO,YKM,1.0
DRO,YUM,16.0
DSM,ABE,113.0
DSM,ABI,34.0
DSM,ABQ,415.0
DSM,ABR,12.0
DSM,ABY,5.0
DSM,ACK,8.0
DSM,ACT,36.0
DSM,ACV,30.0
DSM,ACY,4.0
DSM,ADQ,1.0
DSM,AEX,24.0
DSM,AGS,83.0
DSM,ALB,186.0
DSM,ALS,2.0
DSM,ALW,1.0
DSM,AMA,119.0
DSM,ANC,189.0
DSM,APN,5.0
DSM,ART,3.0
DSM,ASE,46.0
DSM,ATL,3152.0
DSM,ATW,47.0
DSM,AUS,2672.0
DSM,AVL,201.0
DSM,AVP,56.0
DSM,AZA,2732.0
DSM,AZO,20.0
DSM,BDL,494.0
DSM,BET,2.0
DSM,BFF,11.0
DSM,BFL,120.0
DSM,BGM,6.0
DSM,BGR,101.0
DSM,BHM,309.0
DSM,BIH,2.0
DSM,BIL,131.0
DSM,BIS,60.0
DSM,BJI,10.0
DSM,BLI,15.0
DSM,BMI,5.0
DSM,BNA,3712.0
DSM,BOI,530.0
DSM,BOS,1979.0
DSM,BPT,6.0
DSM,BQK,6.0
DSM,BQN,10.0
DSM,BRD,1.0
DSM,BRO,85.0
DSM,BTR,147.0
DSM,BTV,184.0
DSM,BUF,210.0
DSM,BUR,532.0
DSM,BWI,870.0
DSM,BZN,301.0
DSM,CAE,225.0
DSM,CAK,70.0
DSM,CEZ,2.0
DSM,CHA,182.0
DSM,CHO,128.0
DSM,CHS,527.0
DSM,CIU,4.0
DSM,CKB,2.0
DSM,CLE,603.0
DSM,CLL,52.0
DSM,CLT,2481.0
DSM,CMH,800.0
DSM,CMI,11.0
DSM,CMX,3.0
DSM,CNY,4.0
DSM,COD,19.0
DSM,COS,304.0
DSM,CPR,38.0
DSM,CRP,137.0
DSM,CRW,52.0
DSM,CSG,20.0
DSM,CVG,494.0
DSM,CVN,1.0
DSM,CWA,6.0
DSM,CYS,14.0
DSM,DAB,134.0
DSM,DAL,465.0
DSM,DAY,148.0
DSM,DCA,3436.0
DSM,DDC,9.0
DSM,DEC,1.0
DSM,DEN,8405.0
DSM,DFW,4499.0
DSM,DHN,9.0
DSM,DIK,13.0
DSM,DLH,18.0
DSM,DRO,75.0
DSM,DTW,1670.0
DSM,EAT,2.0
DSM,ECP,287.0
DSM,EGE,62.0
DSM,EKO,4.0
DSM,ELM,22.0
DSM,ELP,316.0
DSM,ERI,8.0
DSM,ESC,4.0
DSM,EUG,193.0
DSM,EVV,18.0
DSM,EWN,22.0
DSM,EWR,2092.0
DSM,EYW,277.0
DSM,FAI,80.0
DSM,FAR,106.0
DSM,FAT,353.0
DSM,FAY,40.0
DSM,FCA,123.0
DSM,FLG,39.0
DSM,FLL,2357.0
DSM,FLO,3.0
DSM,FNT,18.0
DSM,FSD,13.0
DSM,FSM,10.0
DSM,FWA,78.0
DSM,GCC,11.0
DSM,GCK,5.0
DSM,GEG,383.0
DSM,GFK,19.0
DSM,GGG,11.0
DSM,GJT,94.0
DSM,GNV,85.0
DSM,GPT,94.0
DSM,GRB,68.0
DSM,GRK,51.0
DSM,GRR,299.0
DSM,GSO,272.0
DSM,GSP,334.0
DSM,GTF,65.0
DSM,GTR,10.0
DSM,GUC,7.0
DSM,GUM,7.0
DSM,HDN,78.0
DSM,HHH,40.0
DSM,HIB,4.0
DSM,HLN,22.0
DSM,HNL,680.0
DSM,HOB,7.0
DSM,HOU,1358.0
DSM,HPN,63.0
DSM,HRL,166.0
DSM,HSV,108.0
DSM,HTS,5.0
DSM,HYA,1.0
DSM,IAD,331.0
DSM,IAH,2841.0
DSM,ICT,42.0
DSM,IDA,111.0
DSM,ILM,206.0
DSM,IMT,9.0
DSM,IND,610.0
DSM,INL,8.0
DSM,ITH,7.0
DSM,ITO,9.0
DSM,JAC,111.0
DSM,JAN,154.0
DSM,JAX,642.0
DSM,JBR,1.0
DSM,JFK,125.0
DSM,JNU,16.0
DSM,JST,3.0
DSM,KOA,188.0
DSM,KTN,3.0
DSM,LAF,2.0
DSM,LAN,51.0
DSM,LAR,10.0
DSM,LAS,7173.0
DSM,LAW,7.0
DSM,LAX,2022.0
DSM,LBB,135.0
DSM,LBL,6.0
DSM,LCH,38.0
DSM,LEB,3.0
DSM,LEX,201.0
DSM,LFT,70.0
DSM,LGA,4046.0
DSM,LGB,223.0
DSM,LIH,219.0
DSM,LIT,206.0
DSM,LRD,45.0
DSM,LWB,3.0
DSM,LWS,19.0
DSM,LYH,21.0
DSM,MAF,87.0
DSM,MAZ,1.0
DSM,MBS,39.0
DSM,MCO,3647.0
DSM,MDT,306.0
DSM,MDW,57.0
DSM,MEI,3.0
DSM,MEM,300.0
DSM,MFE,250.0
DSM,MFR,123.0
DSM,MGM,68.0
DSM,MGW,2.0
DSM,MHT,99.0
DSM,MIA,1414.0
DSM,MKE,204.0
DSM,MKG,1.0
DSM,MKL,2.0
DSM,MLB,91.0
DSM,MLI,3.0
DSM,MLU,38.0
DSM,MOB,114.0
DSM,MOT,53.0
DSM,MQT,6.0
DSM,MRY,92.0
DSM,MSN,45.0
DSM,MSO,153.0
DSM,MSP,589.0
DSM,MSY,910.0
DSM,MTJ,65.0
DSM,MVY,7.0
DSM,MWA,3.0
DSM,MYR,330.0
DSM,OAJ,38.0
DSM,OAK,361.0
DSM,OGG,314.0
DSM,OKC,338.0
DSM,ONT,649.0
DSM,ORD,4014.0
DSM,ORF,412.0
DSM,ORH,7.0
DSM,OTH,5.0
DSM,OTZ,1.0
DSM,OWB,3.0
DSM,PBG,1.0
DSM,PBI,412.0
DSM,PDX,1935.0
DSM,PGD,2279.0
DSM,PGV,10.0
DSM,PHF,9.0
DSM,PHL,1496.0
DSM,PHX,6735.0
DSM,PIA,5.0
DSM,PIB,2.0
DSM,PIE,2461.0
DSM,PIT,600.0
DSM,PLN,6.0
DSM,PNS,470.0
DSM,PRC,15.0
DSM,PSC,100.0
DSM,PSE,1.0
DSM,PSP,492.0
DSM,PUB,2.0
DSM,PUW,1.0
DSM,PVD,335.0
DSM,PVU,2.0
DSM,PWM,287.0
DSM,RAP,113.0
DSM,RDD,10.0
DSM,RDM,106.0
DSM,RDU,1251.0
DSM,RHI,12.0
DSM,RIC,450.0
DSM,RIW,14.0
DSM,RKS,10.0
DSM,RNO,425.0
DSM,ROA,126.0
DSM,ROC,166.0
DSM,ROW,22.0
DSM,RST,2.0
DSM,RSW,917.0
DSM,SAF,97.0
DSM,SAN,2246.0
DSM,SAT,982.0
DSM,SAV,528.0
DSM,SBA,165.0
DSM,SBN,46.0
DSM,SBP,95.0
DSM,SBY,17.0
DSM,SCE,42.0
DSM,SDF,357.0
DSM,SEA,1855.0
DSM,SFB,2508.0
DSM,SFO,1378.0
DSM,SGU,42.0
DSM,SHD,3.0
DSM,SHR,19.0
DSM,SHV,58.0
DSM,SIT,8.0
DSM,SJC,781.0
DSM,SJT,19.0
DSM,SJU,594.0
DSM,SLC,1476.0
DSM,SMF,1117.0
DSM,SNA,2557.0
DSM,SPN,6.0
DSM,SPS,4.0
DSM,SRQ,1319.0
DSM,STL,1165.0
DSM,STS,25.0
DSM,STT,192.0
DSM,STX,56.0
DSM,SUN,17.0
DSM,SWO,10.0
DSM,SYR,264.0
DSM,TEX,4.0
DSM,TLH,132.0
DSM,TPA,1310.0
DSM,TRI,71.0
DSM,TUL,108.0
DSM,TUP,2.0
DSM,TUS,614.0
DSM,TVC,78.0
DSM,TWF,6.0
DSM,TXK,5.0
DSM,TYR,32.0
DSM,TYS,326.0
DSM,VCT,4.0
DSM,VEL,2.0
DSM,VLD,15.0
DSM,VPS,523.0
DSM,VQS,1.0
DSM,XNA,43.0
DSM,XWA,38.0
DSM,YUM,36.0
DTW,ABE,23.0
DTW,ABI,61.0
DTW,ABQ,1721.0
DTW,ABR,29.0
DTW,ABY,44.0
DTW,ACK,87.0
DTW,ACT,63.0
DTW,ACV,49.0
DTW,ACY,35.0
DTW,ADQ,24.0
DTW,AEX,117.0
DTW,AGS,534.0
DTW,AKN,4.0
DTW,ALB,1983.0
DTW,ALO,28.0
DTW,ALS,2.0
DTW,ALW,14.0
DTW,AMA,189.0
DTW,ANC,1681.0
DTW,AOO,1.0
DTW,APN,158.0
DTW,ART,5.0
DTW,ASE,317.0
DTW,ATL,43278.0
DTW,ATW,765.0
DTW,ATY,1.0
DTW,AUG,9.0
DTW,AUS,10946.0
DTW,AVL,659.0
DTW,AVP,79.0
DTW,AZO,66.0
DTW,BDL,4190.0
DTW,BET,10.0
DTW,BFF,2.0
DTW,BFL,138.0
DTW,BGM,200.0
DTW,BGR,279.0
DTW,BHB,21.0
DTW,BHM,2453.0
DTW,BIH,8.0
DTW,BIL,259.0
DTW,BIS,185.0
DTW,BJI,55.0
DTW,BKW,1.0
DTW,BLI,34.0
DTW,BMI,40.0
DTW,BNA,15884.0
DTW,BOI,1286.0
DTW,BOS,25986.0
DTW,BPT,32.0
DTW,BQK,46.0
DTW,BQN,77.0
DTW,BRD,24.0
DTW,BRL,4.0
DTW,BRO,162.0
DTW,BRW,3.0
DTW,BTM,23.0
DTW,BTR,412.0
DTW,BTV,880.0
DTW,BUF,924.0
DTW,BUR,714.0
DTW,BWI,12176.0
DTW,BZN,1231.0
DTW,CAE,660.0
DTW,CDC,11.0
DTW,CDV,3.0
DTW,CGI,4.0
DTW,CHA,966.0
DTW,CHO,232.0
DTW,CHS,4581.0
DTW,CID,341.0
DTW,CIU,185.0
DTW,CLE,402.0
DTW,CLL,85.0
DTW,CLT,12680.0
DTW,CMH,705.0
DTW,CMI,49.0
DTW,CMX,94.0
DTW,CNY,7.0
DTW,COD,30.0
DTW,COS,691.0
DTW,COU,54.0
DTW,CPR,68.0
DTW,CRP,320.0
DTW,CRW,40.0
DTW,CSG,85.0
DTW,CVG,1097.0
DTW,CVN,7.0
DTW,CWA,69.0
DTW,CYS,13.0
DTW,DAB,872.0
DTW,DAL,1381.0
DTW,DBQ,3.0
DTW,DCA,17125.0
DTW,DDC,2.0
DTW,DEC,14.0
DTW,DEN,26512.0
DTW,DFW,30434.0
DTW,DHN,47.0
DTW,DIK,12.0
DTW,DLG,3.0
DTW,DLH,254.0
DTW,DRO,190.0
DTW,DSM,1709.0
DTW,DUJ,1.0
DTW,DVL,1.0
DTW,EAR,5.0
DTW,EAT,17.0
DTW,ECP,1393.0
DTW,EGE,158.0
DTW,EKO,12.0
DTW,ELD,1.0
DTW,ELM,338.0
DTW,ELP,1694.0
DTW,ESC,435.0
DTW,EUG,577.0
DTW,EVV,109.0
DTW,EWN,137.0
DTW,EWR,19873.0
DTW,EYW,1274.0
DTW,FAI,516.0
DTW,FAR,306.0
DTW,FAT,1041.0
DTW,FAY,167.0
DTW,FCA,510.0
DTW,FLG,56.0
DTW,FLL,35752.0
DTW,FLO,33.0
DTW,FOD,7.0
DTW,FSD,411.0
DTW,FSM,81.0
DTW,FWA,20.0
DTW,GCC,40.0
DTW,GCK,24.0
DTW,GDV,1.0
DTW,GEG,1176.0
DTW,GFK,96.0
DTW,GGG,23.0
DTW,GJT,250.0
DTW,GLH,1.0
DTW,GNV,387.0
DTW,GPT,426.0
DTW,GRB,884.0
DTW,GRI,10.0
DTW,GRK,105.0
DTW,GRR,155.0
DTW,GSO,1586.0
DTW,GSP,2872.0
DTW,GST,1.0
DTW,GTF,119.0
DTW,GTR,102.0
DTW,GUC,50.0
DTW,GUM,3.0
DTW,HDN,196.0
DTW,HHH,321.0
DTW,HIB,17.0
DTW,HLN,93.0
DTW,HNL,3280.0
DTW,HOB,11.0
DTW,HOM,2.0
DTW,HOU,1905.0
DTW,HPN,2746.0
DTW,HRL,340.0
DTW,HSV,1109.0
DTW,HTS,17.0
DTW,HYA,14.0
DTW,HYS,10.0
DTW,IAD,7503.0
DTW,IAH,25110.0
DTW,ICT,722.0
DTW,IDA,181.0
DTW,ILG,2.0
DTW,ILM,479.0
DTW,IMT,590.0
DTW,IND,1958.0
DTW,INL,30.0
DTW,IPT,1.0
DTW,IRK,8.0
DTW,ISP,84.0
DTW,ITH,40.0
DTW,ITO,49.0
DTW,IWD,1.0
DTW,JAC,564.0
DTW,JAN,835.0
DTW,JAX,5801.0
DTW,JFK,6405.0
DTW,JLN,20.0
DTW,JMS,5.0
DTW,JNU,121.0
DTW,JST,1.0
DTW,KOA,951.0
DTW,KTN,47.0
DTW,LAF,2.0
DTW,LAN,55.0
DTW,LAR,7.0
DTW,LAS,37234.0
DTW,LAW,36.0
DTW,LAX,32446.0
DTW,LBB,301.0
DTW,LBF,8.0
DTW,LBL,3.0
DTW,LCH,69.0
DTW,LEB,9.0
DTW,LEX,888.0
DTW,LFT,168.0
DTW,LGA,42208.0
DTW,LGB,703.0
DTW,LIH,796.0
DTW,LIT,1110.0
DTW,LNK,118.0
DTW,LNS,3.0
DTW,LRD,183.0
DTW,LSE,59.0
DTW,LWB,8.0
DTW,LWS,62.0
DTW,LYH,182.0
DTW,MAF,305.0
DTW,MAZ,2.0
DTW,MBS,88.0
DTW,MCI,6550.0
DTW,MCO,58117.0
DTW,MCW,9.0
DTW,MDT,1041.0
DTW,MDW,4193.0
DTW,MEI,10.0
DTW,MEM,3799.0
DTW,MFE,736.0
DTW,MFR,354.0
DTW,MGM,387.0
DTW,MGW,2.0
DTW,MHK,56.0
DTW,MHT,286.0
DTW,MIA,18829.0
DTW,MKE,3168.0
DTW,MKK,1.0
DTW,MLB,397.0
DTW,MLI,147.0
DTW,MLU,90.0
DTW,MOB,403.0
DTW,MOT,124.0
DTW,MQT,642.0
DTW,MRY,134.0
DTW,MSL,3.0
DTW,MSN,2014.0
DTW,MSO,413.0
DTW,MSP,17762.0
DTW,MSY,10376.0
DTW,MTJ,238.0
DTW,MVY,76.0
DTW,MWA,4.0
DTW,MYR,7020.0
DTW,OAJ,175.0
DTW,OAK,1713.0
DTW,OGG,1262.0
DTW,OKC,1702.0
DTW,OMA,2490.0
DTW,OME,6.0
DTW,ONT,1879.0
DTW,ORD,15564.0
DTW,ORF,2903.0
DTW,ORH,18.0
DTW,OTH,10.0
DTW,OTZ,5.0
DTW,OWB,4.0
DTW,PAH,11.0
DTW,PBG,5.0
DTW,PBI,6241.0
DTW,PDX,5618.0
DTW,PGA,1.0
DTW,PGV,63.0
DTW,PHF,72.0
DTW,PHL,17325.0
DTW,PHX,28735.0
DTW,PIA,86.0
DTW,PIB,5.0
DTW,PIH,37.0
DTW,PIR,6.0
DTW,PIT,1641.0
DTW,PLN,310.0
DTW,PNS,2195.0
DTW,PPG,1.0
DTW,PQI,8.0
DTW,PRC,2.0
DTW,PSC,297.0
DTW,PSE,9.0
DTW,PSG,3.0
DTW,PSP,1399.0
DTW,PUW,17.0
DTW,PVC,2.0
DTW,PVD,2213.0
DTW,PVU,2.0
DTW,PWM,1851.0
DTW,RAP,287.0
DTW,RDD,27.0
DTW,RDM,338.0
DTW,RDU,10095.0
DTW,RHI,18.0
DTW,RIC,2675.0
DTW,RIW,16.0
DTW,RKD,1.0
DTW,RKS,16.0
DTW,RNO,1674.0
DTW,ROA,311.0
DTW,ROC,1153.0
DTW,ROW,50.0
DTW,RST,160.0
DTW,RSW,28865.0
DTW,SAF,120.0
DTW,SAN,12789.0
DTW,SAT,6352.0
DTW,SAV,3560.0
DTW,SBA,483.0
DTW,SBN,43.0
DTW,SBP,218.0
DTW,SBY,67.0
DTW,SCE,68.0
DTW,SDF,2143.0
DTW,SEA,16759.0
DTW,SFO,16684.0
DTW,SGF,462.0
DTW,SGU,135.0
DTW,SHD,4.0
DTW,SHR,13.0
DTW,SHV,338.0
DTW,SIT,37.0
DTW,SJC,2763.0
DTW,SJT,42.0
DTW,SJU,4839.0
DTW,SLC,7968.0
DTW,SLN,27.0
DTW,SMF,3701.0
DTW,SNA,4019.0
DTW,SPI,7.0
DTW,SPS,14.0
DTW,SRQ,2902.0
DTW,STL,7761.0
DTW,STS,43.0
DTW,STT,1051.0
DTW,STX,190.0
DTW,SUN,73.0
DTW,SUX,23.0
DTW,SWO,22.0
DTW,SYR,1350.0
DTW,TBN,2.0
DTW,TLH,498.0
DTW,TPA,33538.0
DTW,TRI,226.0
DTW,TUL,1207.0
DTW,TUP,4.0
DTW,TUS,1588.0
DTW,TVC,451.0
DTW,TVF,1.0
DTW,TWF,54.0
DTW,TXK,45.0
DTW,TYR,55.0
DTW,TYS,1810.0
DTW,UIN,2.0
DTW,VCT,9.0
DTW,VEL,2.0
DTW,VLD,70.0
DTW,VPS,1319.0
DTW,VQS,1.0
DTW,WRG,2.0
DTW,WYS,20.0
DTW,XNA,640.0
DTW,XWA,109.0
DTW,YAK,4.0
DTW,YKM,15.0
DTW,YUM,80.0
DUJ,ABI,2.0
DUJ,AGS,2.0
DUJ,ATL,8.0
DUJ,AUS,3.0
DUJ,AVL,1.0
DUJ,BNA,3.0
DUJ,BOS,8.0
DUJ,BTV,1.0
DUJ,BUR,2.0
DUJ,BZN,2.0
DUJ,CHS,2.0
DUJ,CID,1.0
DUJ,CLT,10.0
DUJ,CMH,1.0
DUJ,DAB,2.0
DUJ,DEN,4.0
DUJ,DFW,7.0
DUJ,DSM,1.0
DUJ,EGE,1.0
DUJ,EWR,1.0
DUJ,FLL,6.0
DUJ,GGG,1.0
DUJ,GSP,1.0
DUJ,HSV,2.0
DUJ,IAH,2.0
DUJ,IND,4.0
DUJ,JAX,3.0
DUJ,LAS,4.0
DUJ,LAX,5.0
DUJ,LBB,1.0
DUJ,LIT,1.0
DUJ,MAF,1.0
DUJ,MCO,8.0
DUJ,MEM,2.0
DUJ,MIA,5.0
DUJ,MKE,1.0
DUJ,MLU,1.0
DUJ,MSP,1.0
DUJ,MSY,4.0
DUJ,MYR,1.0
DUJ,OGG,1.0
DUJ,OKC,1.0
DUJ,OMA,1.0
DUJ,ORD,2.0
DUJ,ORF,2.0
DUJ,PDX,1.0
DUJ,PHL,2.0
DUJ,PHX,6.0
DUJ,PNS,1.0
DUJ,PVD,1.0
DUJ,PWM,1.0
DUJ,RAP,1.0
DUJ,RDU,7.0
DUJ,RSW,2.0
DUJ,SAN,4.0
DUJ,SAT,3.0
DUJ,SBP,1.0
DUJ,SDF,1.0
DUJ,SEA,2.0
DUJ,SFO,3.0
DUJ,SGF,1.0
DUJ,SHV,1.0
DUJ,SJU,2.0
DUJ,SLC,1.0
DUJ,SMF,1.0
DUJ,STL,1.0
DUJ,TLH,1.0
DUJ,TPA,6.0
DUJ,TUL,1.0
DUJ,TUS,1.0
DUJ,TYS,3.0
DUJ,UIN,1.0
DUJ,VPS,1.0
DUJ,XNA,1.0
DUT,ADQ,6.0
DUT,ANC,4.0
DUT,BOI,2.0
DUT,BOS,2.0
DUT,BTM,1.0
DUT,BTR,1.0
DUT,BWI,1.0
DUT,CHS,1.0
DUT,DEN,1.0
DUT,FAT,1.0
DUT,FCA,1.0
DUT,GSP,1.0
DUT,HNL,4.0
DUT,IAH,1.0
DUT,JNU,6.0
DUT,KOA,1.0
DUT,LAX,3.0
DUT,MSY,1.0
DUT,OAK,1.0
DUT,OME,1.0
DUT,ORD,1.0
DUT,PDX,3.0
DUT,PHX,1.0
DUT,PIT,1.0
DUT,PNS,1.0
DUT,RNO,2.0
DUT,SAN,2.0
DUT,SEA,50.0
DUT,SJC,1.0
DUT,SJU,1.0
DUT,SNA,1.0
DUT,TUL,1.0
DVL,ABQ,11.0
DVL,AMA,1.0
DVL,ANC,4.0
DVL,ATL,7.0
DVL,AUS,17.0
DVL,BDL,2.0
DVL,BFL,1.0
DVL,BIL,1.0
DVL,BNA,3.0
DVL,BOI,11.0
DVL,BOS,4.0
DVL,BUR,4.0
DVL,BWI,2.0
DVL,BZN,2.0
DVL,CAE,1.0
DVL,CLE,4.0
DVL,CLT,4.0
DVL,CMH,1.0
DVL,COS,22.0
DVL,CRP,2.0
DVL,CVG,1.0
DVL,DAY,2.0
DVL,DEN,11.0
DVL,DFW,47.0
DVL,DRO,1.0
DVL,DTW,1.0
DVL,ELP,2.0
DVL,EUG,2.0
DVL,EWR,2.0
DVL,FAT,3.0
DVL,FLL,3.0
DVL,GEG,3.0
DVL,GJT,4.0
DVL,GRK,2.0
DVL,GRR,4.0
DVL,HNL,1.0
DVL,HRL,1.0
DVL,HSV,1.0
DVL,IAD,5.0
DVL,IAH,19.0
DVL,ICT,6.0
DVL,JAC,1.0
DVL,JAN,1.0
DVL,JAX,1.0
DVL,LAS,26.0
DVL,LAX,46.0
DVL,LBB,2.0
DVL,LCH,1.0
DVL,LFT,1.0
DVL,LGA,1.0
DVL,LIH,1.0
DVL,LIT,4.0
DVL,LNK,1.0
DVL,MCI,8.0
DVL,MCO,12.0
DVL,MEM,1.0
DVL,MFR,1.0
DVL,MIA,7.0
DVL,MLU,1.0
DVL,MSY,4.0
DVL,OKC,13.0
DVL,OMA,4.0
DVL,ONT,5.0
DVL,ORD,6.0
DVL,ORF,1.0
DVL,PDX,25.0
DVL,PHL,3.0
DVL,PHX,42.0
DVL,PIT,3.0
DVL,PSP,4.0
DVL,RAP,2.0
DVL,RDM,1.0
DVL,RDU,2.0
DVL,RIC,1.0
DVL,RNO,4.0
DVL,RSW,6.0
DVL,SAF,2.0
DVL,SAN,27.0
DVL,SAT,21.0
DVL,SAV,1.0
DVL,SBP,1.0
DVL,SDF,3.0
DVL,SEA,35.0
DVL,SFO,7.0
DVL,SGF,2.0
DVL,SHV,1.0
DVL,SJC,5.0
DVL,SJT,1.0
DVL,SJU,1.0
DVL,SLC,28.0
DVL,SMF,15.0
DVL,SNA,5.0
DVL,STL,5.0
DVL,TPA,8.0
DVL,TUL,11.0
DVL,TUS,4.0
DVL,TYS,1.0
DVL,XNA,2.0
EAR,ABQ,12.0
EAR,ATL,12.0
EAR,AUS,22.0
EAR,AVP,1.0
EAR,BDL,1.0
EAR,BFL,3.0
EAR,BHM,2.0
EAR,BIL,7.0
EAR,BIS,4.0
EAR,BNA,15.0
EAR,BOI,12.0
EAR,BOS,13.0
EAR,BTV,1.0
EAR,BUF,2.0
EAR,BUR,7.0
EAR,BWI,3.0
EAR,BZN,11.0
EAR,CHA,1.0
EAR,CHS,1.0
EAR,CLE,5.0
EAR,CLT,7.0
EAR,CMH,4.0
EAR,CNY,1.0
EAR,COS,4.0
EAR,CPR,5.0
EAR,CVG,7.0
EAR,DAB,1.0
EAR,DAY,1.0
EAR,DCA,4.0
EAR,DEN,30.0
EAR,DFW,12.0
EAR,DRO,2.0
EAR,DTW,4.0
EAR,ECP,3.0
EAR,ELP,6.0
EAR,EUG,7.0
EAR,EWR,8.0
EAR,FAR,2.0
EAR,FAT,12.0
EAR,FAY,1.0
EAR,FCA,2.0
EAR,FLL,7.0
EAR,GEG,13.0
EAR,GJT,2.0
EAR,GRR,5.0
EAR,GSO,2.0
EAR,GSP,3.0
EAR,GTF,3.0
EAR,HDN,1.0
EAR,HLN,3.0
EAR,HNL,1.0
EAR,HRL,1.0
EAR,IAD,6.0
EAR,IAH,23.0
EAR,IDA,2.0
EAR,ILM,2.0
EAR,IND,6.0
EAR,JAC,1.0
EAR,JAX,5.0
EAR,JFK,2.0
EAR,KOA,3.0
EAR,LAS,49.0
EAR,LAX,58.0
EAR,LBB,3.0
EAR,LEX,2.0
EAR,LGA,15.0
EAR,LIT,1.0
EAR,LRD,1.0
EAR,LWS,3.0
EAR,LYH,1.0
EAR,MAF,3.0
EAR,MCO,18.0
EAR,MEM,6.0
EAR,MFE,1.0
EAR,MFR,6.0
EAR,MIA,5.0
EAR,MKE,2.0
EAR,MRY,1.0
EAR,MSN,2.0
EAR,MSO,6.0
EAR,MSY,6.0
EAR,OKC,2.0
EAR,ONT,20.0
EAR,ORD,8.0
EAR,ORF,3.0
EAR,PBI,4.0
EAR,PDX,31.0
EAR,PHL,7.0
EAR,PHX,53.0
EAR,PIT,2.0
EAR,PSC,2.0
EAR,PSP,9.0
EAR,RAP,6.0
EAR,RDD,1.0
EAR,RDM,2.0
EAR,RDU,6.0
EAR,RIC,1.0
EAR,RNO,8.0
EAR,RSW,9.0
EAR,SAN,36.0
EAR,SAT,9.0
EAR,SAV,1.0
EAR,SBA,5.0
EAR,SBP,3.0
EAR,SDF,3.0
EAR,SEA,31.0
EAR,SFO,30.0
EAR,SHV,1.0
EAR,SJC,9.0
